transaction_id,user_id,asset_id,date_key,timestamp,transaction_type,side,quantity,price,gross_value,fee,net_value,status,payment_method,device_type,is_injected_anomaly,injected_typology
TX_F89310A54B54,USR_08701,BTC,20260809,2026-08-09 05:59:24+05:30,TRADE,SELL,3.331e-05,7505952.1225,250.0,0.38,249.62,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_7D609930A433,USR_01534,POL,20260809,2026-08-09 07:23:38+05:30,DEPOSIT,,623.67576982,46.7347,29147.3,0.0,29147.3,COMPLETED,IMPS,MOBILE_APP,False,
TX_973DC05CBE56,USR_00714,ETH,20260809,2026-08-09 10:00:13+05:30,TRADE,SELL,0.01647378,295616.4947,4869.92,7.3,4862.62,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_AB1DE54EC65A,USR_09795,USDT,20260809,2026-08-09 10:04:20+05:30,TRADE,SELL,431.84941559,89.6029,38694.96,58.04,38636.92,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_7976B0F0F75A,USR_04714,ETH,20260809,2026-08-09 11:40:04+05:30,TRADE,BUY,0.19280054,302664.7707,58353.93,87.53,58441.46,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_1716E8258A79,USR_05648,BTC,20260809,2026-08-09 11:46:26+05:30,TRADE,BUY,0.00101416,7964345.6607,8077.15,12.12,8089.27,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_53B19ABC8C07,USR_01446,BTC,20260809,2026-08-09 12:12:44+05:30,DEPOSIT,,0.00915413,8079482.6325,73960.61,0.0,73960.61,COMPLETED,NEFT,WEB_PORTAL,False,
TX_99112017068B,USR_04618,USDT,20260809,2026-08-09 14:00:57+05:30,WITHDRAWAL,,688.58816166,89.472,61609.36,10.0,61599.36,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_6B4636885F22,USR_01420,XRP,20260809,2026-08-09 14:13:00+05:30,TRADE,BUY,187.86944945,53.2177,9997.98,15.0,10012.98,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_8DFF97685ED1,USR_01453,XRP,20260809,2026-08-09 14:20:07+05:30,WITHDRAWAL,,1216.26456239,55.1764,67109.1,25.0,67084.1,FAILED,NEFT,WEB_PORTAL,False,
TX_DACE864CEFE6,USR_00032,USDT,20260809,2026-08-09 14:24:54+05:30,DEPOSIT,,75.41287426,89.2463,6730.32,0.0,6730.32,COMPLETED,UPI,WEB_PORTAL,False,
TX_93B577F61BF5,USR_04705,BTC,20260809,2026-08-09 14:25:14+05:30,WITHDRAWAL,,0.06054947,7712327.0636,466977.29,25.0,466952.29,COMPLETED,ON_CHAIN_TRANSFER,WEB_PORTAL,False,
TX_D8B7FD15F2D1,USR_04981,USDT,20260809,2026-08-09 14:52:19+05:30,DEPOSIT,,438.45785719,89.434,39213.04,0.0,39213.04,COMPLETED,IMPS,MOBILE_APP,False,
TX_D328937DF9D5,USR_09888,BTC,20260809,2026-08-09 16:03:47+05:30,TRADE,SELL,0.00771845,7716423.5771,59558.86,89.34,59469.52,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_602314F34CC9,USR_09294,ETH,20260809,2026-08-09 16:29:28+05:30,TRADE,SELL,0.11046766,330915.1257,36555.42,54.83,36500.59,CANCELLED,INTERNAL_MATCH,MOBILE_APP,False,
TX_A73AD51502A8,USR_06338,BTC,20260809,2026-08-09 16:55:29+05:30,TRADE,BUY,0.00114493,7574902.4354,8672.7,13.01,8685.71,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_F40003A45AEE,USR_08654,BTC,20260809,2026-08-09 17:16:43+05:30,TRADE,BUY,0.00361148,8218221.6694,29679.92,44.52,29724.44,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_80056F82A0E6,USR_07326,BTC,20260809,2026-08-09 17:33:53+05:30,TRADE,SELL,3.307e-05,7558982.0725,250.0,0.38,249.62,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_881AF11856D9,USR_06292,BTC,20260809,2026-08-09 18:33:16+05:30,TRADE,BUY,0.00026169,7846679.2737,2053.41,3.08,2056.49,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_7498021903DF,USR_08174,BTC,20260809,2026-08-09 19:02:36+05:30,TRADE,BUY,0.0074074,7774540.9504,57589.15,86.38,57675.53,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_6D62EE855E21,USR_01806,ETH,20260809,2026-08-09 20:23:03+05:30,TRADE,SELL,0.03052847,292329.747,8924.38,13.39,8910.99,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_73E2E6069050,USR_06541,BTC,20260809,2026-08-09 20:44:32+05:30,TRADE,SELL,0.06628972,7701711.5737,510544.29,408.44,510135.85,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_CE8E1759C876,USR_01464,SOL,20260809,2026-08-09 21:16:03+05:30,TRADE,BUY,0.24598922,16213.0275,3988.23,5.98,3994.21,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_220718E2F190,USR_06939,USDT,20260809,2026-08-09 22:15:09+05:30,TRADE,BUY,261.25398303,89.5674,23399.84,35.1,23434.94,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_0A79E00E583E,USR_09270,BTC,20260809,2026-08-09 22:17:52+05:30,TRADE,SELL,0.06074718,7984744.1264,485050.66,388.04,484662.62,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_4B9C8D1FE12F,USR_05593,BTC,20260809,2026-08-09 22:24:36+05:30,TRADE,BUY,0.00607604,7728312.3054,46957.57,70.44,47028.01,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_254E1D583F38,USR_07356,BTC,20260809,2026-08-09 23:08:51+05:30,TRADE,BUY,0.0068525,7892164.7538,54081.07,81.12,54162.19,FAILED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_F6133A926662,USR_05154,USDT,20260809,2026-08-09 23:31:35+05:30,DEPOSIT,,524.38636617,89.63,47000.75,0.0,47000.75,COMPLETED,NEFT,MOBILE_APP,False,
TX_6203B5422A06,USR_09662,ETH,20260809,2026-08-10 00:31:36+05:30,TRADE,BUY,0.0052486,316541.6816,1661.4,2.49,1663.89,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_2A47BDB542B0,USR_00632,SOL,20260809,2026-08-10 01:21:02+05:30,TRADE,SELL,0.46404737,17469.6172,8106.73,12.16,8094.57,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_ANO_VEL_89544767,USR_07683,USDT,20260809,2026-08-10 01:42:09+05:30,TRADE,BUY,100.0,89.5,8950.0,13.42,8963.42,COMPLETED,INTERNAL_MATCH,API_KEY,True,VELOCITY_BURST
TX_0ACA2A5A50AD,USR_00499,ETH,20260809,2026-08-10 01:48:04+05:30,TRADE,BUY,0.24004977,305370.2525,73304.06,109.96,73414.02,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_8D26FA564BA9,USR_06424,BTC,20260809,2026-08-10 02:51:08+05:30,DEPOSIT,,0.0071392,7494935.373,53507.87,0.0,53507.87,COMPLETED,UPI,API_KEY,False,
TX_8CD7CBAD90B5,USR_03091,USDT,20260809,2026-08-10 03:11:35+05:30,DEPOSIT,,419.8760909,89.6625,37647.14,0.0,37647.14,COMPLETED,UPI,WEB_PORTAL,False,
TX_E1C94F7236FE,USR_08557,ETH,20260809,2026-08-10 04:10:56+05:30,TRADE,BUY,0.1661445,283497.9153,47101.62,70.65,47172.27,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_54ACC4344E9A,USR_04076,BTC,20260809,2026-08-10 04:21:10+05:30,TRADE,BUY,0.00076746,7378442.4295,5662.64,8.49,5671.13,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_B4EF6B2D0A86,USR_04476,SOL,20260810,2026-08-10 07:03:56+05:30,TRADE,SELL,2.54025503,16157.236,41043.5,61.57,40981.93,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_C27C8A601009,USR_01755,BTC,20260810,2026-08-10 07:09:47+05:30,TRADE,BUY,0.03023459,7612336.0381,230155.83,184.12,230339.95,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_9B344955320C,USR_04476,ETH,20260810,2026-08-10 08:02:48+05:30,WITHDRAWAL,,0.16879201,328077.0799,55376.79,25.0,55351.79,COMPLETED,IMPS,MOBILE_APP,False,
TX_E88A3B99A701,USR_07424,BTC,20260810,2026-08-10 09:24:08+05:30,TRADE,BUY,0.00325895,8054731.3885,26249.99,39.37,26289.36,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_F7F5BCDF8CED,USR_02814,SOL,20260810,2026-08-10 09:42:23+05:30,TRADE,SELL,1.0540043,15407.6886,16239.77,24.36,16215.41,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_96EA7431F552,USR_08895,ETH,20260810,2026-08-10 09:43:44+05:30,DEPOSIT,,0.16074609,299298.2974,48111.03,0.0,48111.03,COMPLETED,NEFT,API_KEY,False,
TX_501A7ABB8410,USR_04592,BTC,20260810,2026-08-10 09:46:38+05:30,WITHDRAWAL,,0.00601352,7793758.82,46867.89,25.0,46842.89,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_508835ACCC4A,USR_09540,BTC,20260810,2026-08-10 10:22:55+05:30,TRADE,BUY,0.00132423,7777847.9837,10299.67,15.45,10315.12,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_EAC472216316,USR_06736,USDT,20260810,2026-08-10 10:41:32+05:30,DEPOSIT,,6326.96158737,89.4862,566175.75,0.0,566175.75,COMPLETED,UPI,API_KEY,False,
TX_115709678EEF,USR_00110,SOL,20260810,2026-08-10 10:48:15+05:30,DEPOSIT,,3.59545688,16417.246,59027.5,0.0,59027.5,COMPLETED,NEFT,MOBILE_APP,False,
TX_1513044E4E4E,USR_00323,BTC,20260810,2026-08-10 11:23:40+05:30,TRADE,BUY,0.00114098,7993188.6151,9120.1,13.68,9133.78,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_1315C3226B19,USR_03125,USDT,20260810,2026-08-10 11:33:03+05:30,TRADE,BUY,62.25872584,89.5558,5575.63,8.36,5583.99,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_926BB0DD5F73,USR_06135,BTC,20260810,2026-08-10 11:53:51+05:30,WITHDRAWAL,,0.00934254,7733681.496,72252.21,25.0,72227.21,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_01248FC0D75E,USR_01581,ETH,20260810,2026-08-10 12:04:03+05:30,DEPOSIT,,0.18243367,311418.1185,56813.15,0.0,56813.15,CANCELLED,IMPS,MOBILE_APP,False,
TX_5B34654BBD5B,USR_00258,XRP,20260810,2026-08-10 12:42:17+05:30,WITHDRAWAL,,1036.44591257,54.2187,56194.75,25.0,56169.75,COMPLETED,IMPS,MOBILE_APP,False,
TX_D5A3BF811CA7,USR_06031,SOL,20260810,2026-08-10 12:46:13+05:30,TRADE,SELL,3.54661365,16376.5653,58081.35,87.12,57994.23,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_3EAD78644F4E,USR_04446,BTC,20260810,2026-08-10 13:42:52+05:30,TRADE,SELL,0.00482257,7828624.6373,37754.08,56.63,37697.45,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_FEB3C094BBB1,USR_01400,USDT,20260810,2026-08-10 14:05:06+05:30,TRADE,BUY,354.48862093,89.4317,31702.52,47.55,31750.07,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_D1245A724E4B,USR_05654,BTC,20260810,2026-08-10 14:31:16+05:30,WITHDRAWAL,,0.00498232,7942585.0938,39572.47,25.0,39547.47,COMPLETED,NEFT,MOBILE_APP,False,
TX_9213F9D81D87,USR_06146,SOL,20260810,2026-08-10 14:47:32+05:30,WITHDRAWAL,,3.72381139,18334.7444,68275.13,25.0,68250.13,COMPLETED,NEFT,MOBILE_APP,False,
TX_7312432A197F,USR_03410,BTC,20260810,2026-08-10 15:32:50+05:30,TRADE,BUY,0.00484448,7681591.1983,37213.3,55.82,37269.12,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_222DDF39E63C,USR_03279,SOL,20260810,2026-08-10 17:00:25+05:30,TRADE,SELL,3.14348364,16497.261,51858.87,77.79,51781.08,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_F36CA34F5DEE,USR_08821,BTC,20260810,2026-08-10 17:11:43+05:30,WITHDRAWAL,,0.00318433,7878708.5501,25088.43,25.0,25063.43,COMPLETED,ON_CHAIN_TRANSFER,API_KEY,False,
TX_C4E93D70A772,USR_09416,ETH,20260810,2026-08-10 17:42:23+05:30,TRADE,BUY,0.08150869,298515.5237,24331.61,36.5,24368.11,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_85331A94464B,USR_05753,USDT,20260810,2026-08-10 17:57:47+05:30,TRADE,BUY,2.78954968,89.6202,250.0,0.38,250.38,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_F81A50182B6E,USR_07025,BTC,20260810,2026-08-10 17:59:49+05:30,TRADE,SELL,0.00800115,7797270.1301,62387.09,93.58,62293.51,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_126131ACC0CF,USR_05176,BTC,20260810,2026-08-10 18:32:07+05:30,DEPOSIT,,0.00079591,7851282.7028,6248.91,0.0,6248.91,COMPLETED,NEFT,MOBILE_APP,False,
TX_D6DEC07AF631,USR_02308,BTC,20260810,2026-08-10 18:37:48+05:30,WITHDRAWAL,,0.00043421,7882114.3771,3422.48,25.0,3397.48,COMPLETED,NEFT,WEB_PORTAL,False,
TX_E8FD55654A6E,USR_09552,BTC,20260810,2026-08-10 18:51:06+05:30,TRADE,SELL,0.00091409,7891329.2036,7213.39,10.82,7202.57,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_004EBA4B4BA2,USR_07530,SOL,20260810,2026-08-10 19:17:52+05:30,TRADE,BUY,28.57708424,15151.4107,432983.14,346.39,433329.53,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_0DFBA719C375,USR_09589,USDT,20260810,2026-08-10 19:19:16+05:30,TRADE,BUY,406.59696238,89.1289,36239.54,54.36,36293.9,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_191264936CFF,USR_05815,BTC,20260810,2026-08-10 20:38:51+05:30,DEPOSIT,,0.00052128,7797633.7294,4064.78,0.0,4064.78,COMPLETED,UPI,MOBILE_APP,False,
TX_0AEEDDC73953,USR_03379,ETH,20260810,2026-08-10 20:47:53+05:30,TRADE,BUY,0.00890963,305069.8995,2718.06,4.08,2722.14,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_58CD88F5BE4D,USR_01631,USDT,20260810,2026-08-10 21:48:43+05:30,DEPOSIT,,668.97275828,89.4804,59859.95,0.0,59859.95,COMPLETED,NEFT,WEB_PORTAL,False,
TX_096635502B8E,USR_02647,USDT,20260810,2026-08-10 21:51:59+05:30,TRADE,BUY,460.06737581,89.498,41175.11,61.76,41236.87,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_850408AE56A5,USR_09498,BTC,20260810,2026-08-10 22:10:07+05:30,DEPOSIT,,0.00208573,8009496.8174,16705.62,0.0,16705.62,COMPLETED,IMPS,API_KEY,False,
TX_4ABCE426ED7D,USR_08990,POL,20260810,2026-08-10 22:39:35+05:30,TRADE,BUY,437.20376701,47.4753,20756.38,31.13,20787.51,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_1EF65D457986,USR_03972,POL,20260810,2026-08-10 23:15:01+05:30,TRADE,BUY,187.19681468,46.0362,8617.83,12.93,8630.76,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_3D2C0F5BED60,USR_00127,ETH,20260810,2026-08-11 00:08:17+05:30,TRADE,SELL,0.11788657,308150.63,36326.82,54.49,36272.33,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_8B80DD3FE8BE,USR_04000,USDT,20260810,2026-08-11 01:16:15+05:30,TRADE,BUY,443.64162594,89.3491,39638.98,59.46,39698.44,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_10A025466186,USR_03405,BTC,20260810,2026-08-11 01:37:34+05:30,TRADE,SELL,0.10335158,7988010.7238,825573.56,660.46,824913.1,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_20FC8B4A9040,USR_07351,POL,20260810,2026-08-11 03:00:40+05:30,TRADE,SELL,14776.83083879,46.6685,689612.53,551.69,689060.84,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_B0499A484807,USR_02430,BTC,20260810,2026-08-11 03:06:14+05:30,TRADE,SELL,0.00622812,7881405.6925,49086.32,73.63,49012.69,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_035DFBB4010D,USR_00444,POL,20260810,2026-08-11 03:06:49+05:30,DEPOSIT,,761.37119841,47.9668,36520.54,0.0,36520.54,COMPLETED,UPI,MOBILE_APP,False,
TX_AE6BD9FB6A85,USR_08659,POL,20260810,2026-08-11 03:31:21+05:30,TRADE,SELL,932.48855027,46.726,43571.46,65.36,43506.1,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_C1B46670D8F3,USR_06108,SOL,20260810,2026-08-11 03:39:07+05:30,TRADE,SELL,0.54802391,16758.63,9184.13,13.78,9170.35,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_F7260DAF99D5,USR_05676,SOL,20260810,2026-08-11 04:29:55+05:30,TRADE,SELL,2.23277844,15893.5922,35486.87,53.23,35433.64,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_93EA8F2A46AF,USR_00214,BTC,20260810,2026-08-11 05:29:05+05:30,WITHDRAWAL,,0.00757625,7635712.3328,57850.1,25.0,57825.1,COMPLETED,NEFT,MOBILE_APP,False,
TX_69E93FA9927A,USR_06649,XRP,20260811,2026-08-11 06:34:36+05:30,TRADE,SELL,127.90745941,54.4453,6963.96,10.45,6953.51,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_460D4CAF70F9,USR_00371,BTC,20260811,2026-08-11 07:42:43+05:30,DEPOSIT,,0.0071302,7489704.6175,53403.1,0.0,53403.1,COMPLETED,UPI,WEB_PORTAL,False,
TX_07BE8BB77B56,USR_07107,BTC,20260811,2026-08-11 07:58:45+05:30,TRADE,BUY,0.04018115,7906936.2814,317709.83,254.17,317964.0,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_9FEB378047BD,USR_07172,ETH,20260811,2026-08-11 08:01:39+05:30,TRADE,SELL,1.11454884,305917.7556,340960.28,272.77,340687.51,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_66086FF975EA,USR_06589,USDT,20260811,2026-08-11 08:24:24+05:30,TRADE,BUY,81.36698504,89.3704,7271.8,10.91,7282.71,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_9065CF436C7B,USR_08686,ETH,20260811,2026-08-11 09:46:57+05:30,TRADE,BUY,0.13445661,310505.8191,41749.56,62.62,41812.18,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_BFCA852E6FF0,USR_04594,ETH,20260811,2026-08-11 09:54:06+05:30,TRADE,SELL,1.71044196,316828.4705,541916.71,433.53,541483.18,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_E2508BA2DC8D,USR_03467,BTC,20260811,2026-08-11 10:35:52+05:30,TRADE,SELL,0.00047654,8076403.7341,3848.69,5.77,3842.92,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_F9375D06BA90,USR_07065,SOL,20260811,2026-08-11 10:40:44+05:30,DEPOSIT,,0.08443144,16669.7387,1407.45,0.0,1407.45,COMPLETED,UPI,MOBILE_APP,False,
TX_A46FF3877605,USR_03786,USDT,20260811,2026-08-11 11:00:25+05:30,TRADE,SELL,499.28352443,89.1447,44508.48,66.76,44441.72,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_A2C7D212BF22,USR_07426,USDT,20260811,2026-08-11 12:40:14+05:30,WITHDRAWAL,,61.49332976,89.652,5513.0,10.0,5503.0,COMPLETED,ON_CHAIN_TRANSFER,WEB_PORTAL,False,
TX_1EB1EF540E45,USR_05524,USDT,20260811,2026-08-11 14:11:12+05:30,TRADE,SELL,688.74174628,89.4748,61625.03,92.44,61532.59,FAILED,INTERNAL_MATCH,MOBILE_APP,False,
TX_273D055A2C8D,USR_02440,USDT,20260811,2026-08-11 14:45:54+05:30,WITHDRAWAL,,99.43506483,89.5855,8907.94,10.0,8897.94,COMPLETED,IMPS,MOBILE_APP,False,
TX_72603A8CF73B,USR_07356,ETH,20260811,2026-08-11 14:48:13+05:30,WITHDRAWAL,,0.18365324,306643.158,56316.01,25.0,56291.01,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_46A13BEABFA7,USR_05020,BTC,20260811,2026-08-11 15:21:56+05:30,TRADE,SELL,0.00377646,7535109.7884,28456.06,42.68,28413.38,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_B5BC4AB93467,USR_00489,USDT,20260811,2026-08-11 17:02:19+05:30,TRADE,SELL,684.14483653,89.6238,61315.66,91.97,61223.69,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_67212C26E349,USR_04470,BTC,20260811,2026-08-11 17:53:47+05:30,DEPOSIT,,0.00402658,8020116.4132,32293.65,0.0,32293.65,COMPLETED,UPI,MOBILE_APP,False,
TX_138DCFF7699E,USR_03711,USDT,20260811,2026-08-11 18:12:23+05:30,TRADE,BUY,340.63205443,89.6157,30525.98,45.79,30571.77,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_5B3DBD137265,USR_06610,USDT,20260811,2026-08-11 18:49:51+05:30,TRADE,BUY,324.99426727,89.3989,29054.13,43.58,29097.71,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_943D6AB47E30,USR_02398,BTC,20260811,2026-08-11 19:36:41+05:30,TRADE,BUY,0.00022026,7723261.6781,1701.13,2.55,1703.68,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_9F03355CACCD,USR_03757,BTC,20260811,2026-08-11 20:02:42+05:30,TRADE,BUY,0.00533649,7821703.6185,41740.43,62.61,41803.04,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_E2578EC555AD,USR_08152,SOL,20260811,2026-08-11 20:03:33+05:30,DEPOSIT,,2.00140585,17161.3369,34346.8,0.0,34346.8,COMPLETED,IMPS,WEB_PORTAL,False,
TX_4C0F4E69470E,USR_03259,POL,20260811,2026-08-11 20:19:34+05:30,TRADE,BUY,694.6929055,47.5326,33020.56,49.53,33070.09,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_42C6E23A9E39,USR_09760,ETH,20260811,2026-08-11 21:20:14+05:30,DEPOSIT,,0.13822423,311194.7814,43014.66,0.0,43014.66,COMPLETED,IMPS,MOBILE_APP,False,
TX_06FF2533B8D6,USR_06191,BTC,20260811,2026-08-11 22:10:44+05:30,DEPOSIT,,0.00231162,7663801.0976,17715.79,0.0,17715.79,COMPLETED,UPI,MOBILE_APP,False,
TX_A5156DF4DE8E,USR_07778,ETH,20260811,2026-08-11 22:27:37+05:30,DEPOSIT,,0.10115224,279924.7872,28315.02,0.0,28315.02,COMPLETED,UPI,WEB_PORTAL,False,
TX_6264A0C00CA6,USR_02668,USDT,20260811,2026-08-11 22:42:52+05:30,DEPOSIT,,756.46001889,89.3372,67580.02,0.0,67580.02,COMPLETED,NEFT,WEB_PORTAL,False,
TX_24111E596360,USR_02694,USDT,20260811,2026-08-11 23:21:35+05:30,TRADE,BUY,551.45105502,89.5383,49375.99,74.06,49450.05,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_7B7B5ECB8675,USR_04390,ETH,20260811,2026-08-12 00:01:56+05:30,WITHDRAWAL,,0.02420767,305694.8455,7400.16,25.0,7375.16,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_0C20B640FEFD,USR_04430,XRP,20260811,2026-08-12 00:04:47+05:30,TRADE,BUY,898.74079557,52.692,47356.45,71.03,47427.48,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_9BBE834FE645,USR_05161,ETH,20260811,2026-08-12 00:49:21+05:30,WITHDRAWAL,,0.21142332,303894.1992,64250.32,25.0,64225.32,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_224F16AD1300,USR_05647,XRP,20260811,2026-08-12 01:13:05+05:30,TRADE,SELL,927.93093491,53.3294,49486.0,74.23,49411.77,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_474E6DB02FD0,USR_09408,BTC,20260811,2026-08-12 02:54:08+05:30,TRADE,SELL,0.00062645,7594073.1391,4757.33,7.14,4750.19,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_213C0C10466A,USR_04971,ETH,20260811,2026-08-12 03:08:15+05:30,DEPOSIT,,0.19738557,278228.2429,54918.24,0.0,54918.24,COMPLETED,IMPS,MOBILE_APP,False,
TX_39AB7E946C2A,USR_07336,USDT,20260811,2026-08-12 03:15:19+05:30,TRADE,SELL,6937.09446047,89.3686,619958.42,495.97,619462.45,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_EE2F16B02898,USR_08071,BTC,20260811,2026-08-12 04:13:22+05:30,TRADE,SELL,0.01006171,7644089.9846,76912.6,115.37,76797.23,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_534213811C98,USR_01077,BTC,20260811,2026-08-12 04:15:28+05:30,TRADE,SELL,0.07123733,7711784.2629,549366.91,439.49,548927.42,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_4D687C0219B2,USR_09561,BTC,20260812,2026-08-12 05:39:36+05:30,TRADE,BUY,0.00807731,7963438.6449,64323.16,96.48,64419.64,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_17B27DD8AAA5,USR_09590,BTC,20260812,2026-08-12 06:03:58+05:30,TRADE,SELL,0.00555214,7766049.3651,43118.16,64.68,43053.48,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_F47A731AA15D,USR_00017,BTC,20260812,2026-08-12 06:28:11+05:30,DEPOSIT,,0.06507971,8021726.4777,522051.63,0.0,522051.63,COMPLETED,IMPS,API_KEY,False,
TX_9D7116C293DC,USR_08139,BTC,20260812,2026-08-12 06:45:24+05:30,WITHDRAWAL,,0.00986141,7871813.6268,77627.18,25.0,77602.18,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_7A0C8595FFA9,USR_05761,SOL,20260812,2026-08-12 08:07:45+05:30,DEPOSIT,,1.13116349,17356.3063,19632.82,0.0,19632.82,COMPLETED,NEFT,MOBILE_APP,False,
TX_A644E408C7D3,USR_00170,BTC,20260812,2026-08-12 09:42:18+05:30,TRADE,BUY,0.08118258,7981350.4202,647946.58,518.36,648464.94,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_3E5F1F0D34C0,USR_03204,USDT,20260812,2026-08-12 10:15:45+05:30,TRADE,SELL,544.80202582,89.5243,48773.02,73.16,48699.86,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_920DCC0263B7,USR_09522,USDT,20260812,2026-08-12 11:43:49+05:30,WITHDRAWAL,,475.25444554,89.528,42548.58,10.0,42538.58,COMPLETED,IMPS,WEB_PORTAL,False,
