anomaly_id,transaction_id,user_id,timestamp,anomaly_type,severity,likelihood,exposure_inr,reason
ANO_GT_000684,TX_ANO_VEL_77896855,USR_06998,2026-09-06 17:03:24+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000685,TX_ANO_VEL_C584D935,USR_06998,2026-09-06 17:05:24+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000686,TX_ANO_VEL_7E9636E3,USR_06998,2026-09-06 17:07:24+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000687,TX_ANO_VEL_369B755B,USR_06998,2026-09-06 17:09:24+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000688,TX_ANO_VEL_B0F436E5,USR_06998,2026-09-06 17:11:24+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000689,TX_ANO_VEL_8AE984B9,USR_06998,2026-09-06 17:13:24+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000690,TX_ANO_VEL_42C9E9AF,USR_06998,2026-09-06 17:15:24+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000691,TX_ANO_SPK_66A875D2,USR_01021,2026-08-14 14:27:35+00:00,BASELINE_SPIKE,4,5,47153.42,"Synthetic injection: extreme baseline value spike (₹47,153.42)"
ANO_GT_000692,TX_ANO_VEL_E8BB5469,USR_07810,2026-09-05 19:22:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000693,TX_ANO_VEL_2372FA85,USR_07810,2026-09-05 19:24:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000694,TX_ANO_VEL_27403ED8,USR_07810,2026-09-05 19:26:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000695,TX_ANO_VEL_2BD6B45D,USR_07810,2026-09-05 19:28:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000696,TX_ANO_VEL_59F58A0C,USR_07810,2026-09-05 19:30:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000697,TX_ANO_VEL_B8E97D3D,USR_07810,2026-09-05 19:32:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000698,TX_ANO_VEL_E8545AC8,USR_07810,2026-09-05 19:34:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000699,TX_ANO_VEL_77A8F84C,USR_07810,2026-09-05 19:36:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000700,TX_ANO_VEL_41BA8CA8,USR_03031,2026-08-22 22:57:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000701,TX_ANO_VEL_34E417A1,USR_03031,2026-08-22 22:59:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000702,TX_ANO_VEL_8AC05700,USR_03031,2026-08-22 23:01:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000703,TX_ANO_VEL_F4D1796E,USR_03031,2026-08-22 23:03:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000704,TX_ANO_VEL_5860285D,USR_03031,2026-08-22 23:05:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000705,TX_ANO_VEL_7F1943E6,USR_03031,2026-08-22 23:07:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000706,TX_ANO_VEL_FB5736FF,USR_03031,2026-08-22 23:09:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000707,TX_ANO_VEL_BAAE6C0C,USR_03031,2026-08-22 23:11:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000708,TX_ANO_VEL_1251C9B2,USR_03031,2026-08-22 23:13:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000709,TX_ANO_VEL_7851D639,USR_03031,2026-08-22 23:15:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000710,TX_ANO_VEL_FF0A37F9,USR_03031,2026-08-22 23:17:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000711,TX_ANO_SPK_EDF7C34C,USR_00036,2026-09-05 20:16:50+00:00,BASELINE_SPIKE,4,5,44155.71,"Synthetic injection: extreme baseline value spike (₹44,155.71)"
ANO_GT_000712,TX_ANO_WTH_70D1CAFA,USR_03355,2026-09-18 18:07:20+00:00,RAPID_PASS_THROUGH,5,5,379159.34,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹379,159.34)"
ANO_GT_000713,TX_ANO_SPK_B5FE9DD8,USR_08805,2026-08-04 06:24:32+00:00,BASELINE_SPIKE,4,5,37391.46,"Synthetic injection: extreme baseline value spike (₹37,391.46)"
ANO_GT_000714,TX_ANO_WTH_34F19313,USR_06947,2026-09-06 20:58:32+00:00,RAPID_PASS_THROUGH,5,5,642553.01,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹642,553.01)"
ANO_GT_000715,TX_ANO_VEL_7FBAA925,USR_01320,2026-09-15 23:11:02+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000716,TX_ANO_VEL_8655C677,USR_01320,2026-09-15 23:13:02+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000717,TX_ANO_VEL_452036B6,USR_01320,2026-09-15 23:15:02+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000718,TX_ANO_VEL_BCC563BA,USR_01320,2026-09-15 23:17:02+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000719,TX_ANO_VEL_9EBDA680,USR_01320,2026-09-15 23:19:02+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000720,TX_ANO_VEL_2682A1EA,USR_01320,2026-09-15 23:21:02+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000721,TX_ANO_VEL_BCDB6992,USR_01320,2026-09-15 23:23:02+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000722,TX_ANO_VEL_12F28F92,USR_01320,2026-09-15 23:25:02+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000723,TX_ANO_VEL_867BC89C,USR_01320,2026-09-15 23:27:02+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000724,TX_ANO_SPK_5821E0B8,USR_01974,2026-08-27 17:01:35+00:00,BASELINE_SPIKE,4,5,52741.12,"Synthetic injection: extreme baseline value spike (₹52,741.12)"
ANO_GT_000725,TX_ANO_VEL_2F477758,USR_08101,2026-09-09 15:44:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000726,TX_ANO_VEL_B0D5E0B8,USR_08101,2026-09-09 15:46:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000727,TX_ANO_VEL_2AB4FB43,USR_08101,2026-09-09 15:48:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000728,TX_ANO_VEL_1F57BA10,USR_08101,2026-09-09 15:50:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000729,TX_ANO_VEL_4DC0DADA,USR_08101,2026-09-09 15:52:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000730,TX_ANO_VEL_F4FF9C9C,USR_08101,2026-09-09 15:54:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000731,TX_ANO_VEL_2047EAED,USR_08101,2026-09-09 15:56:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000732,TX_ANO_VEL_E644D442,USR_08101,2026-09-09 15:58:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000733,TX_ANO_VEL_82D51F78,USR_08101,2026-09-09 16:00:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000734,TX_ANO_VEL_AB113A3E,USR_08101,2026-09-09 16:02:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000735,TX_ANO_VEL_1E541DAE,USR_02872,2026-09-13 10:48:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000736,TX_ANO_VEL_6ADADF72,USR_02872,2026-09-13 10:50:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000737,TX_ANO_VEL_1D6AB8BD,USR_02872,2026-09-13 10:52:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000738,TX_ANO_VEL_3E5A7BC6,USR_02872,2026-09-13 10:54:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000739,TX_ANO_VEL_FC87D9D9,USR_02872,2026-09-13 10:56:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000740,TX_ANO_VEL_543C2874,USR_02872,2026-09-13 10:58:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000741,TX_ANO_VEL_A8752BB6,USR_02872,2026-09-13 11:00:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000742,TX_ANO_VEL_A0FE0F76,USR_02872,2026-09-13 11:02:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000743,TX_ANO_VEL_8B77C6F3,USR_02872,2026-09-13 11:04:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000744,TX_ANO_VEL_ED5D28CD,USR_02872,2026-09-13 11:06:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000745,TX_ANO_VEL_4430D939,USR_02872,2026-09-13 11:08:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000746,TX_ANO_VEL_8B214FB6,USR_02872,2026-09-13 11:10:31+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000747,TX_ANO_FEE_D1AB282C,USR_04204,2026-08-22 20:33:07+00:00,ABNORMAL_FEE,2,4,12906.53,"Synthetic injection: abnormal fee calculation (₹12,906.53)"
ANO_GT_000748,TX_ANO_FEE_650F8364,USR_04649,2026-08-04 07:10:01+00:00,ABNORMAL_FEE,2,4,15147.86,"Synthetic injection: abnormal fee calculation (₹15,147.86)"
ANO_GT_000749,TX_ANO_VEL_5F8B6486,USR_02886,2026-08-01 23:08:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000750,TX_ANO_VEL_0FC71C53,USR_02886,2026-08-01 23:10:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000751,TX_ANO_VEL_47B5D590,USR_02886,2026-08-01 23:12:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000752,TX_ANO_VEL_D550595B,USR_02886,2026-08-01 23:14:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000753,TX_ANO_VEL_70C891C1,USR_02886,2026-08-01 23:16:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000754,TX_ANO_VEL_A7E7CCE6,USR_02886,2026-08-01 23:18:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000755,TX_ANO_VEL_D66FB779,USR_02886,2026-08-01 23:20:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000756,TX_ANO_VEL_9B3D0532,USR_02886,2026-08-01 23:22:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000757,TX_ANO_VEL_84D7EF8D,USR_02886,2026-08-01 23:24:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000758,TX_ANO_VEL_A6E1F6BF,USR_02886,2026-08-01 23:26:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000759,TX_ANO_VEL_7391C748,USR_02886,2026-08-01 23:28:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000760,TX_ANO_VEL_E38197E1,USR_02886,2026-08-01 23:30:50+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_000761,TX_ANO_VEL_7678A8E9,USR_05555,2026-09-17 05:09:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000762,TX_ANO_VEL_B2DAAFA2,USR_05555,2026-09-17 05:11:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000763,TX_ANO_VEL_5B6A1C52,USR_05555,2026-09-17 05:13:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000764,TX_ANO_VEL_924A13DC,USR_05555,2026-09-17 05:15:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000765,TX_ANO_VEL_B298A5EE,USR_05555,2026-09-17 05:17:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000766,TX_ANO_VEL_18E5B72F,USR_05555,2026-09-17 05:19:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000767,TX_ANO_VEL_482537A8,USR_05555,2026-09-17 05:21:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000768,TX_ANO_VEL_625E5BC7,USR_05555,2026-09-17 05:23:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000769,TX_ANO_VEL_349E1716,USR_05555,2026-09-17 05:25:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000770,TX_ANO_VEL_DCD3BD20,USR_05555,2026-09-17 05:27:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000771,TX_ANO_VEL_B6E9F4CE,USR_05555,2026-09-17 05:29:58+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000772,TX_ANO_VEL_A305120E,USR_07400,2026-09-06 13:02:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000773,TX_ANO_VEL_F73A4A76,USR_07400,2026-09-06 13:04:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000774,TX_ANO_VEL_7B6B6BD6,USR_07400,2026-09-06 13:06:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000775,TX_ANO_VEL_6150DB52,USR_07400,2026-09-06 13:08:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000776,TX_ANO_VEL_24F3F171,USR_07400,2026-09-06 13:10:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000777,TX_ANO_VEL_0AE3E6F9,USR_07400,2026-09-06 13:12:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000778,TX_ANO_VEL_F4EA9556,USR_07400,2026-09-06 13:14:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000779,TX_ANO_VEL_15887B24,USR_07400,2026-09-06 13:16:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000780,TX_ANO_VEL_CB66E347,USR_07400,2026-09-06 13:18:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000781,TX_ANO_VEL_E9E36BD6,USR_07400,2026-09-06 13:20:43+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000782,TX_ANO_FEE_1F6630E6,USR_05451,2026-08-26 06:18:42+00:00,ABNORMAL_FEE,2,4,24303.18,"Synthetic injection: abnormal fee calculation (₹24,303.18)"
ANO_GT_000783,TX_ANO_WTH_175AEE82,USR_03792,2026-08-07 07:30:46+00:00,RAPID_PASS_THROUGH,5,5,291716.68,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹291,716.68)"
ANO_GT_000784,TX_ANO_VEL_40187604,USR_01082,2026-09-04 14:01:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000785,TX_ANO_VEL_6A634D18,USR_01082,2026-09-04 14:03:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000786,TX_ANO_VEL_2DED71C9,USR_01082,2026-09-04 14:05:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000787,TX_ANO_VEL_2DDE1F02,USR_01082,2026-09-04 14:07:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000788,TX_ANO_VEL_9434E32E,USR_01082,2026-09-04 14:09:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000789,TX_ANO_VEL_95BD8F47,USR_01082,2026-09-04 14:11:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000790,TX_ANO_VEL_C99BD5F9,USR_01082,2026-09-04 14:13:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000791,TX_ANO_VEL_42DE8585,USR_01082,2026-09-04 14:15:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000792,TX_ANO_FAL_FE2BF224,USR_04878,2026-08-07 05:49:05+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/5
ANO_GT_000793,TX_ANO_FAL_D102600C,USR_04878,2026-08-07 05:52:05+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/5
ANO_GT_000794,TX_ANO_FAL_18AD94F9,USR_04878,2026-08-07 05:55:05+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/5
ANO_GT_000795,TX_ANO_FAL_8AB2E58C,USR_04878,2026-08-07 05:58:05+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/5
ANO_GT_000796,TX_ANO_FAL_A1B22234,USR_04878,2026-08-07 06:01:05+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/5
ANO_GT_000797,TX_ANO_FAL_1AA314DD,USR_09319,2026-08-15 04:19:47+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/6
ANO_GT_000798,TX_ANO_FAL_F02C6918,USR_09319,2026-08-15 04:22:47+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/6
ANO_GT_000799,TX_ANO_FAL_F8DA6289,USR_09319,2026-08-15 04:25:47+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/6
ANO_GT_000800,TX_ANO_FAL_2FFBD80D,USR_09319,2026-08-15 04:28:47+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/6
ANO_GT_000801,TX_ANO_FAL_03936957,USR_09319,2026-08-15 04:31:47+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/6
ANO_GT_000802,TX_ANO_FAL_ACD40C3B,USR_09319,2026-08-15 04:34:47+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 6/6
ANO_GT_000803,TX_ANO_WTH_AEAB422F,USR_08163,2026-09-09 07:32:45+00:00,RAPID_PASS_THROUGH,5,5,465480.59,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹465,480.59)"
ANO_GT_000804,TX_ANO_FEE_6FB0C7A0,USR_08318,2026-08-29 10:32:11+00:00,ABNORMAL_FEE,2,4,11421.89,"Synthetic injection: abnormal fee calculation (₹11,421.89)"
ANO_GT_000805,TX_ANO_FEE_1CFD0D11,USR_03780,2026-09-02 15:19:17+00:00,ABNORMAL_FEE,2,4,13067.76,"Synthetic injection: abnormal fee calculation (₹13,067.76)"
ANO_GT_000806,TX_ANO_WTH_D0F7BE39,USR_04824,2026-08-19 13:22:09+00:00,RAPID_PASS_THROUGH,5,5,488547.29,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹488,547.29)"
ANO_GT_000807,TX_ANO_WTH_8CFB74BC,USR_04822,2026-08-22 06:15:36+00:00,RAPID_PASS_THROUGH,5,5,459238.53,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹459,238.53)"
ANO_GT_000808,TX_ANO_SPK_1FAA68D8,USR_01868,2026-08-18 14:41:58+00:00,BASELINE_SPIKE,4,5,48429.44,"Synthetic injection: extreme baseline value spike (₹48,429.44)"
ANO_GT_000809,TX_ANO_SPK_21F98317,USR_08856,2026-09-19 09:39:49+00:00,BASELINE_SPIKE,4,5,48081.43,"Synthetic injection: extreme baseline value spike (₹48,081.43)"
ANO_GT_000810,TX_ANO_WTH_A147C37C,USR_06433,2026-08-22 20:08:02+00:00,RAPID_PASS_THROUGH,5,5,774767.73,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹774,767.73)"
ANO_GT_000811,TX_ANO_FEE_B025977B,USR_03680,2026-08-05 03:41:11+00:00,ABNORMAL_FEE,2,4,23304.77,"Synthetic injection: abnormal fee calculation (₹23,304.77)"
ANO_GT_000812,TX_ANO_SPK_9C6B0F24,USR_00097,2026-09-10 09:24:52+00:00,BASELINE_SPIKE,4,5,48165.08,"Synthetic injection: extreme baseline value spike (₹48,165.08)"
ANO_GT_000813,TX_ANO_FAL_A9083860,USR_01737,2026-08-26 06:28:15+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/4
ANO_GT_000814,TX_ANO_FAL_2313FF20,USR_01737,2026-08-26 06:31:15+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/4
ANO_GT_000815,TX_ANO_FAL_13A623B2,USR_01737,2026-08-26 06:34:15+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/4
ANO_GT_000816,TX_ANO_FAL_B129C44D,USR_01737,2026-08-26 06:37:15+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/4
ANO_GT_000817,TX_ANO_SPK_C2757956,USR_09994,2026-09-12 07:13:04+00:00,BASELINE_SPIKE,4,5,28294.55,"Synthetic injection: extreme baseline value spike (₹28,294.55)"
ANO_GT_000818,TX_ANO_SPK_2AB28C8C,USR_05414,2026-09-02 21:17:42+00:00,BASELINE_SPIKE,4,5,37785.03,"Synthetic injection: extreme baseline value spike (₹37,785.03)"
ANO_GT_000819,TX_ANO_SPK_7DDECE67,USR_01194,2026-08-29 04:34:47+00:00,BASELINE_SPIKE,4,5,35637.01,"Synthetic injection: extreme baseline value spike (₹35,637.01)"
ANO_GT_000820,TX_ANO_SPK_629922C1,USR_07819,2026-08-30 05:46:53+00:00,BASELINE_SPIKE,4,5,29880.35,"Synthetic injection: extreme baseline value spike (₹29,880.35)"
ANO_GT_000821,TX_ANO_WTH_257B770E,USR_07326,2026-08-11 18:06:12+00:00,RAPID_PASS_THROUGH,5,5,208476.48,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹208,476.48)"
ANO_GT_000822,TX_ANO_FAL_413F011C,USR_00038,2026-08-27 09:34:14+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/4
ANO_GT_000823,TX_ANO_FAL_9D07EDF1,USR_00038,2026-08-27 09:37:14+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/4
