incident_id,anomaly_id,transaction_id,user_id,created_at,anomaly_type,severity,likelihood,exposure_inr,priority_score,priority_band,rationale,recommendation,status
INC_CD949615C6,ANO_DBCB770B5A,TX_ANO_DEP_C09A98A0,USR_07916,2026-08-12 22:44:05+00:00,BASELINE_SPIKE,4,5,385431.74,257.24,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹385,431.74) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_CABA80B13F,ANO_6A07E76CF8,TX_ANO_DEP_C938E11E,USR_03355,2026-09-18 18:03:20+00:00,BASELINE_SPIKE,4,5,379159.34,256.91,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹379,159.34) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_334694F55D,ANO_42929F30EE,TX_ANO_WTH_70D1CAFA,USR_03355,2026-09-18 18:07:20+00:00,BASELINE_SPIKE,4,5,379159.34,256.91,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹379,159.34) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_BF775562D1,ANO_428317C8AC,TX_ANO_DEP_932C40F8,USR_02013,2026-08-13 16:53:34+00:00,BASELINE_SPIKE,4,5,377374.94,256.82,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹377,374.94) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_3A757A22A7,ANO_D261120121,TX_ANO_WTH_0D89DF9C,USR_02013,2026-08-13 16:58:34+00:00,BASELINE_SPIKE,4,5,377374.94,256.82,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹377,374.94) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_28300501D2,ANO_C7DB347971,TX_ANO_DEP_B9938DC8,USR_07704,2026-08-21 18:47:38+00:00,BASELINE_SPIKE,4,5,348954.74,255.25,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹348,954.74) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_54FF736CDA,ANO_34B99E33D3,TX_ANO_DEP_F8195082,USR_02250,2026-09-14 03:53:56+00:00,BASELINE_SPIKE,4,5,335781.19,254.48,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹335,781.19) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_D0EA844556,ANO_B2D32B90E3,TX_ANO_WTH_45C074AA,USR_02250,2026-09-14 04:02:56+00:00,BASELINE_SPIKE,4,5,335781.19,254.48,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹335,781.19) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_7A81693E21,ANO_6DB062BCBF,TX_ANO_DEP_CEB27FBD,USR_03955,2026-08-30 14:38:51+00:00,BASELINE_SPIKE,4,5,334480.01,254.41,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹334,480.01) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_724F53BE96,ANO_3769832ABA,TX_ANO_WTH_FD280FC4,USR_03955,2026-08-30 14:41:51+00:00,BASELINE_SPIKE,4,5,334480.01,254.41,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹334,480.01) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_8A0ED27C35,ANO_40CFC373C8,TX_ANO_DEP_2EB2CA89,USR_06770,2026-08-19 16:21:13+00:00,BASELINE_SPIKE,4,5,323383.51,253.73,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹323,383.51) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_D31183918B,ANO_C4906F36E7,TX_ANO_WTH_D42620E7,USR_06770,2026-08-19 16:26:13+00:00,BASELINE_SPIKE,4,5,323383.51,253.73,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹323,383.51) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_90EA554F34,ANO_321364EA31,TX_ANO_DEP_EEBA1EA7,USR_08102,2026-08-04 10:11:20+00:00,BASELINE_SPIKE,4,5,303037.28,252.43,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹303,037.28) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_B213F45F28,ANO_18D35EFE3D,TX_ANO_DEP_855D6EBB,USR_03668,2026-09-05 17:19:28+00:00,BASELINE_SPIKE,4,5,301026.07,252.3,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹301,026.07) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_5EAFBBE28C,ANO_DD745DAD78,TX_ANO_DEP_47ACC0E7,USR_03792,2026-08-07 07:20:46+00:00,BASELINE_SPIKE,4,5,291716.68,251.67,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹291,716.68) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_707DBE6FB8,ANO_8A6BF162A5,TX_ANO_WTH_175AEE82,USR_03792,2026-08-07 07:30:46+00:00,BASELINE_SPIKE,4,5,291716.68,251.67,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹291,716.68) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_DF53001818,ANO_A9F2234B0B,TX_ANO_DEP_F040378D,USR_04706,2026-08-16 16:44:17+00:00,BASELINE_SPIKE,4,5,280988.48,250.92,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹280,988.48) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_737C7005BC,ANO_B862C03875,TX_ANO_DEP_075170DB,USR_08251,2026-08-04 20:03:12+00:00,BASELINE_SPIKE,4,5,279999.77,250.85,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹279,999.77) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_BDB68F19D8,ANO_BF31C98F5F,TX_ANO_WTH_9D3B9D14,USR_08251,2026-08-04 20:09:12+00:00,BASELINE_SPIKE,4,5,279999.77,250.85,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹279,999.77) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_CA6694E979,ANO_432FEC97E8,TX_9CEFEC634725,USR_02638,2026-08-07 01:49:52+00:00,RAPID_PASS_THROUGH,5,5,21611.0,249.53,P1,"P1 CRITICAL: High-severity RAPID_PASS_THROUGH with substantial financial exposure (₹21,611.00) exceeding risk threshold.",Place temporary 24h withdrawal hold; verify bank account originator name; request source-of-funds declaration.,OPEN
INC_2EA66B748C,ANO_781B225260,TX_ANO_DEP_380424DB,USR_01389,2026-08-02 23:07:19+00:00,BASELINE_SPIKE,4,5,259638.54,249.34,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹259,638.54) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_33327E1781,ANO_65F53E98EA,TX_ANO_DEP_4A18248C,USR_00428,2026-09-07 14:29:24+00:00,BASELINE_SPIKE,4,5,252969.16,248.82,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹252,969.16) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_B8034625BC,ANO_358D875356,TX_ANO_WTH_5A4BFBAE,USR_00428,2026-09-07 14:33:24+00:00,BASELINE_SPIKE,4,5,252969.16,248.82,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹252,969.16) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_E0800911C2,ANO_ED6E3A164B,TX_ANO_DEP_8852DFA5,USR_00978,2026-09-05 06:42:47+00:00,BASELINE_SPIKE,4,5,246390.99,248.29,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹246,390.99) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_52B45B9B72,ANO_F8B1FBFA11,TX_ANO_WTH_BE100CCC,USR_00978,2026-09-05 06:51:47+00:00,BASELINE_SPIKE,4,5,246390.99,248.29,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹246,390.99) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_94C33A049D,ANO_9AC92E34B9,TX_ANO_DEP_F9013A57,USR_07388,2026-08-17 06:42:31+00:00,BASELINE_SPIKE,4,5,243595.31,248.07,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹243,595.31) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_3753C29077,ANO_F01C58AE62,TX_ANO_WTH_6F239222,USR_07388,2026-08-17 06:46:31+00:00,BASELINE_SPIKE,4,5,243595.31,248.07,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹243,595.31) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_EE7B03B658,ANO_EDEC7253CC,TX_ANO_DEP_AA666688,USR_07326,2026-08-11 17:59:12+00:00,BASELINE_SPIKE,4,5,208476.48,244.95,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹208,476.48) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_F44763276C,ANO_0415E90E9B,TX_ANO_WTH_257B770E,USR_07326,2026-08-11 18:06:12+00:00,BASELINE_SPIKE,4,5,208476.48,244.95,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹208,476.48) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_48077DA453,ANO_E73A11BE10,TX_ANO_FEE_3AAEBC95,USR_07536,2026-08-06 22:41:50+00:00,BASELINE_SPIKE,4,5,142628.9,237.36,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹142,628.90) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_7D5305E077,ANO_8242CC92B0,TX_ANO_FEE_D52E02BD,USR_04206,2026-08-24 16:19:36+00:00,BASELINE_SPIKE,4,5,138716.98,236.8,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹138,716.98) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2885B7E041,ANO_B9246D76DE,TX_ANO_FEE_9762DD1E,USR_02764,2026-09-09 13:20:33+00:00,BASELINE_SPIKE,4,5,138430.93,236.76,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹138,430.93) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_434145E63B,ANO_A67CB6A919,TX_ANO_FEE_1F6630E6,USR_05451,2026-08-26 06:18:42+00:00,BASELINE_SPIKE,4,5,135017.64,236.26,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹135,017.64) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2C48962C08,ANO_80483C074A,TX_ANO_FEE_40298B8B,USR_02022,2026-09-15 18:38:07+00:00,BASELINE_SPIKE,4,5,129877.0,235.49,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹129,877.00) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2CEBA82D74,ANO_AD5D8A45C9,TX_ANO_FEE_FD4C73CA,USR_07187,2026-08-27 20:04:17+00:00,BASELINE_SPIKE,4,5,129695.56,235.46,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹129,695.56) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_8E73D52AA9,ANO_589F5EE95D,TX_ANO_FEE_B025977B,USR_03680,2026-08-05 03:41:11+00:00,BASELINE_SPIKE,4,5,129470.96,235.42,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹129,470.96) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_F21A8D6616,ANO_3BD6926AAD,TX_ANO_FEE_7828E5F3,USR_09918,2026-08-21 06:26:28+00:00,BASELINE_SPIKE,4,5,122775.11,234.36,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹122,775.11) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_5004062E3B,ANO_1D93864CE5,TX_ANO_FEE_3970E4E0,USR_09735,2026-08-19 09:57:49+00:00,BASELINE_SPIKE,4,5,117465.65,233.48,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹117,465.65) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_7FA90B7659,ANO_4FDD432053,TX_ANO_FEE_07749401,USR_03857,2026-09-02 08:30:22+00:00,BASELINE_SPIKE,4,5,117034.42,233.4,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹117,034.42) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_9DE7D8C893,ANO_A8DFB25322,TX_ANO_FEE_98BB05DD,USR_00013,2026-09-15 00:57:45+00:00,BASELINE_SPIKE,4,5,114784.69,233.02,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹114,784.69) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_C14589FADE,ANO_8B12AA2F6E,TX_ANO_FEE_C993FD5B,USR_03778,2026-09-09 10:38:53+00:00,BASELINE_SPIKE,4,5,114760.83,233.01,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹114,760.83) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_109B80B0E5,ANO_604D6C912F,TX_ANO_FEE_2DA9827A,USR_01427,2026-09-01 23:24:08+00:00,BASELINE_SPIKE,4,5,100926.77,230.44,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹100,926.77) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_0196FADF42,ANO_C9811CC149,TX_ANO_FEE_285CE83F,USR_06450,2026-08-13 03:54:02+00:00,BASELINE_SPIKE,4,5,95768.37,229.39,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹95,768.37) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_59DC0DED4E,ANO_C1F13141D9,TX_ANO_FEE_EAE6033F,USR_07893,2026-08-19 12:50:04+00:00,BASELINE_SPIKE,4,5,91186.94,228.41,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹91,186.94) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A3DBB72C65,ANO_72EE01C7C9,TX_ANO_FEE_F7BA790A,USR_01041,2026-08-11 04:28:18+00:00,BASELINE_SPIKE,4,5,90887.72,228.35,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹90,887.72) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_800A4DD2F9,ANO_68F29A2E58,TX_ANO_FEE_650F8364,USR_04649,2026-08-04 07:10:01+00:00,BASELINE_SPIKE,4,5,84154.8,226.81,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹84,154.80) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_3C7099BB8C,ANO_58119D75EE,TX_ANO_FEE_6EABAAF8,USR_04709,2026-09-14 15:30:12+00:00,BASELINE_SPIKE,4,5,83912.81,226.75,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹83,912.81) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_B69457CD9E,ANO_E30153F3BC,TX_ANO_FEE_D559B09D,USR_06583,2026-08-02 11:42:33+00:00,BASELINE_SPIKE,4,5,83051.59,226.54,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹83,051.59) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_6195E134BD,ANO_1B5E00AD46,TX_ANO_FEE_436EB94A,USR_07335,2026-09-05 07:13:52+00:00,BASELINE_SPIKE,4,5,82512.55,226.41,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹82,512.55) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_342ED2512E,ANO_C1823B6224,TX_ANO_FEE_1F7322DE,USR_07011,2026-08-04 20:46:42+00:00,BASELINE_SPIKE,4,5,80235.63,225.85,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹80,235.63) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_9E749FE5CC,ANO_B5BE8BD945,TX_ANO_FEE_E0455D6B,USR_02055,2026-08-06 20:40:24+00:00,BASELINE_SPIKE,4,5,78573.37,225.44,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹78,573.37) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_20DC923C75,ANO_8E09150E47,TX_ANO_FEE_EC37A20C,USR_00903,2026-08-02 03:02:31+00:00,BASELINE_SPIKE,4,5,73886.42,224.21,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹73,886.42) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_4E8961D209,ANO_FBD40DF9CF,TX_ANO_FEE_1CFD0D11,USR_03780,2026-09-02 15:19:17+00:00,BASELINE_SPIKE,4,5,72598.66,223.85,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹72,598.66) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_B03A8C5CEC,ANO_AD7EED30AF,TX_ANO_FEE_D1AB282C,USR_04204,2026-08-22 20:33:07+00:00,BASELINE_SPIKE,4,5,71702.97,223.61,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹71,702.97) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_C6E70AE214,ANO_D349456505,TX_3EFCA523E441,USR_05513,2026-09-14 09:28:30+00:00,BASELINE_SPIKE,4,4,1017778.77,221.33,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹1,017,778.77) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_8781212E34,ANO_A824014765,TX_DD860783516B,USR_01757,2026-09-04 13:29:17+00:00,BASELINE_SPIKE,4,4,1007560.61,221.17,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹1,007,560.61) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_BB995C1E55,ANO_32A5CD5E27,TX_ANO_FEE_6FB0C7A0,USR_08318,2026-08-29 10:32:11+00:00,BASELINE_SPIKE,4,5,63454.95,221.16,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹63,454.95) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_F40455161C,ANO_3A4CB57E1E,TX_C7AD67A1AE42,USR_05881,2026-08-21 07:01:07+00:00,BASELINE_SPIKE,4,4,1003186.01,221.1,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹1,003,186.01) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_AFD8046B0E,ANO_1C6626F2D2,TX_185E4CD4C005,USR_05385,2026-08-05 11:18:06+00:00,BASELINE_SPIKE,4,4,992044.94,220.92,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹992,044.94) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_3C2ABB89C2,ANO_AE23B9BCE1,TX_1E17EF1EFFB1,USR_04829,2026-09-19 10:13:28+00:00,BASELINE_SPIKE,4,4,989643.43,220.88,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹989,643.43) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_A1B4169A5D,ANO_A07041FEFF,TX_ANO_FEE_7090A343,USR_01661,2026-09-03 21:06:57+00:00,BASELINE_SPIKE,4,5,62504.21,220.86,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹62,504.21) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_F58FC73A48,ANO_5DDDE71F28,TX_5ABB4169B75D,USR_01162,2026-08-11 07:46:05+00:00,BASELINE_SPIKE,4,4,984660.09,220.8,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹984,660.09) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_9F5C3195D5,ANO_5A150499CD,TX_ANO_FEE_6ED38941,USR_04493,2026-08-17 21:57:34+00:00,BASELINE_SPIKE,4,5,61994.18,220.7,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹61,994.18) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_4A5AD65B1A,ANO_64DD413BC1,TX_ACA1B13B658A,USR_07585,2026-09-09 17:24:48+00:00,BASELINE_SPIKE,4,4,969865.2,220.56,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹969,865.20) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_3ACAB58A9C,ANO_478CC5FFDF,TX_A4CFE034BE25,USR_05405,2026-09-05 09:02:51+00:00,BASELINE_SPIKE,4,4,967969.14,220.53,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹967,969.14) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_ED6E4D7B33,ANO_DC387FCA21,TX_80C889951333,USR_07739,2026-09-19 07:33:36+00:00,BASELINE_SPIKE,4,4,963152.74,220.45,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹963,152.74) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_3D2D2F5051,ANO_33398DFC12,TX_C6C4D7661065,USR_03182,2026-08-27 16:05:08+00:00,BASELINE_SPIKE,4,4,947603.68,220.19,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹947,603.68) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_DEF7BB3AE3,ANO_B0BC032642,TX_5F1322B53253,USR_03714,2026-09-16 12:48:21+00:00,BASELINE_SPIKE,4,4,941457.25,220.08,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹941,457.25) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_3916CD952A,ANO_8E18FAA3F8,TX_ANO_FEE_192EDC02,USR_09479,2026-08-03 20:58:52+00:00,BASELINE_SPIKE,4,5,59115.99,219.75,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹59,115.99) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_0F54998B77,ANO_E390D78368,TX_CD6D83D8A13D,USR_03319,2026-09-19 19:35:50+00:00,BASELINE_SPIKE,4,4,904481.41,219.44,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹904,481.41) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_32F580375D,ANO_A836A70740,TX_40F0A9138B90,USR_07115,2026-09-14 07:37:03+00:00,BASELINE_SPIKE,4,4,889025.36,219.17,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹889,025.36) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_67A77671BD,ANO_01946B697D,TX_919BC11DCB95,USR_01238,2026-08-02 05:10:33+00:00,BASELINE_SPIKE,4,4,888408.46,219.16,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹888,408.46) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_37A3919813,ANO_8E867D9A20,TX_02DBAE4B005A,USR_07481,2026-08-05 21:09:01+00:00,BASELINE_SPIKE,4,4,881273.78,219.03,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹881,273.78) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_C17D8D4F80,ANO_2AAC7AE4DF,TX_AFD9B3E17FB8,USR_06934,2026-08-09 20:56:29+00:00,BASELINE_SPIKE,4,4,867273.41,218.77,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹867,273.41) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_D49629EE16,ANO_B1939B650D,TX_ANO_FEE_9DC3AA28,USR_09944,2026-08-11 07:02:33+00:00,BASELINE_SPIKE,4,5,55580.84,218.51,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹55,580.84) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_55DD6E3698,ANO_921EA3A118,TX_7A512820BD25,USR_04991,2026-08-10 17:29:25+00:00,BASELINE_SPIKE,4,4,847446.33,218.4,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹847,446.33) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_8EF8B37D2E,ANO_71411EEC99,TX_57DAFC2F3889,USR_03714,2026-08-18 13:22:52+00:00,BASELINE_SPIKE,4,4,842633.62,218.31,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹842,633.62) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
